q_dirs,traj,tr,delay,rep,paired_id,base_condition_id,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch_rate,agg_cell_jump_chord2_mean,path_event_rate,endpoint_wrap_rate,branch_event_rate,vote_path_coincident_rate,positive_err2_increment_t3,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
16,circle,0.25,12,5,sscrn_circle_tr0.25_d12_rep5_q16,sscrn_circle_tr0.25_d12_rep5,0.38280000000000003,0.06490842729849954,0.36,0.05914219161836832,0.0,0.0,0.0,0.0,0.02558151147198442,-0.0006959651247176515,0.029337494459017323,0.2036752420945968,0.2646969507120138,-0.061021708617417014
16,circle,0.25,12,6,sscrn_circle_tr0.25_d12_rep6_q16,sscrn_circle_tr0.25_d12_rep6,0.40240000000000004,0.06737268364341023,0.4,0.06523182901746538,0.0,0.0,0.0,0.0,0.02657670339626103,-0.0003150655572728114,0.0315441146432661,0.2025767846164789,0.26191744277911777,-0.059340658162638865
16,circle,0.25,12,7,sscrn_circle_tr0.25_d12_rep7_q16,sscrn_circle_tr0.25_d12_rep7,0.38420000000000004,0.06577276579524093,0.37,0.06933551102113217,0.0,0.0,0.0,0.0,0.028752479134848852,-0.0002865546914225245,0.02648012054339359,0.21220174640464595,0.27031905232528475,-0.058117305920638795
16,circle,0.25,34,0,sscrn_circle_tr0.25_d34_rep0_q16,sscrn_circle_tr0.25_d34_rep0,0.469,0.08332085102587733,0.48,0.09475292392163866,0.0,0.0,0.0,0.0,0.2057309711727351,-0.01259642638270058,0.34411090754818674,0.7700468928425288,0.948987468209718,-0.17894057536718921
16,circle,0.25,34,1,sscrn_circle_tr0.25_d34_rep1_q16,sscrn_circle_tr0.25_d34_rep1,0.5088,0.09076679722392474,0.5,0.08912683256819762,0.0,0.0,0.0,0.0,0.2892774315238305,0.006584211030537937,0.28442284994638245,0.8837913358118874,0.6668437877425134,0.216947548069374
16,circle,0.25,34,2,sscrn_circle_tr0.25_d34_rep2_q16,sscrn_circle_tr0.25_d34_rep2,0.38520000000000004,0.0693910162612841,0.35,0.06195523729508884,0.0,0.0,0.0,0.0,0.1615651969671505,-0.0063329004334098105,0.3347701355172424,0.6839918376266814,1.0039365302720231,-0.31994469264534176
16,circle,0.25,34,3,sscrn_circle_tr0.25_d34_rep3_q16,sscrn_circle_tr0.25_d34_rep3,0.40880000000000005,0.06917046777103353,0.39,0.06370941966769111,0.0,0.0,0.0,0.0,0.16523364461106907,0.0055387574193468785,0.21645281680952178,0.6919848422930408,0.6716308988694398,0.020353943423600973
16,circle,0.25,34,4,sscrn_circle_tr0.25_d34_rep4_q16,sscrn_circle_tr0.25_d34_rep4,0.47479999999999994,0.08342346654397735,0.45,0.0771793307928315,0.0,0.0,0.0,0.0,0.24341201164354634,0.0014181920808506612,0.3671101473757984,0.8203472096063179,0.9347725761190893,-0.11442536651277135
16,circle,0.25,34,5,sscrn_circle_tr0.25_d34_rep5_q16,sscrn_circle_tr0.25_d34_rep5,0.484,0.08361015573835115,0.47,0.08022414949238003,0.0,0.0,0.0,0.0,0.24672476725485273,-0.0019578527752849985,0.2732042059610226,0.8264369139329368,0.671620991872037,0.15481592206089978
16,circle,0.25,34,6,sscrn_circle_tr0.25_d34_rep6_q16,sscrn_circle_tr0.25_d34_rep6,0.4868,0.08321239958998766,0.48,0.07741110381565951,0.0,0.0,0.0,0.0,0.242240125685647,-0.033137354472059094,0.4085383602235595,0.8147233065362519,1.0728990878653546,-0.2581757813291027
16,circle,0.25,34,7,sscrn_circle_tr0.25_d34_rep7_q16,sscrn_circle_tr0.25_d34_rep7,0.4092,0.07380601302246267,0.39,0.07671578474717548,0.0,0.0,0.0,0.0,0.15182894082643844,8.366801667162549e-05,0.2259684515949591,0.6643477334531475,0.7059754313751957,-0.041627697922048235
16,circle,0.35,12,0,sscrn_circle_tr0.35_d12_rep0_q16,sscrn_circle_tr0.35_d12_rep0,0.4928,0.14687935742018782,0.56,0.2651615916235794,0.0,0.0,0.0,0.0,0.031034733933661393,-0.0005377815336865237,0.035673772725015075,0.2041787944886796,0.2536353374682435,-0.04945654297956392
16,circle,0.35,12,1,sscrn_circle_tr0.35_d12_rep1_q16,sscrn_circle_tr0.35_d12_rep1,0.4754,0.15702941279100233,0.58,0.3115315294614497,0.0,0.0,0.0,0.0,0.031065156045599365,0.00017521082058908545,0.03873218972780508,0.19116057403796452,0.26085774013336577,-0.06969716609540125
16,circle,0.35,12,2,sscrn_circle_tr0.35_d12_rep2_q16,sscrn_circle_tr0.35_d12_rep2,0.43939999999999996,0.12789422474059656,0.49,0.23500989411924608,0.0,0.0,0.0,0.0,0.029755924490763058,-0.001420225543429175,0.04110793294815424,0.19872478948866448,0.2593984967597017,-0.06067370727103724
16,circle,0.35,12,3,sscrn_circle_tr0.35_d12_rep3_q16,sscrn_circle_tr0.35_d12_rep3,0.5075999999999999,0.15457248118035222,0.6,0.2929285041551504,0.0,0.0,0.0,0.0,0.03582188472594123,-0.0005293337746600171,0.04123590216742204,0.20994495736595709,0.2656143174126587,-0.05566936004670159
16,circle,0.35,12,4,sscrn_circle_tr0.35_d12_rep4_q16,sscrn_circle_tr0.35_d12_rep4,0.4842,0.14680376899238173,0.55,0.28098100237978424,0.0,0.0,0.0,0.0,0.034024294497584345,0.0013344680855165974,0.043167741014107,0.2045033726840513,0.25556471873945247,-0.05106134605540116
16,circle,0.35,12,5,sscrn_circle_tr0.35_d12_rep5_q16,sscrn_circle_tr0.35_d12_rep5,0.48619999999999997,0.16214727651274705,0.61,0.3269521106403225,0.0,0.0,0.0,0.0,0.02668340827706105,-0.0010385609353353652,0.041305679252213914,0.19537377703607836,0.2587064463292964,-0.06333266929321804
16,circle,0.35,12,6,sscrn_circle_tr0.35_d12_rep6_q16,sscrn_circle_tr0.35_d12_rep6,0.4616,0.1378638651373675,0.52,0.2569189422745479,0.0,0.0,0.0,0.0,0.0269240854420052,-0.0003077112845588834,0.03778396470121723,0.1783762165901195,0.2597412876866582,-0.0813650710965387
16,circle,0.35,12,7,sscrn_circle_tr0.35_d12_rep7_q16,sscrn_circle_tr0.35_d12_rep7,0.4414,0.13473906316396705,0.5,0.2560271355249338,0.0,0.0,0.0,0.0,0.02888393032864032,-0.001299440404155156,0.03812175493963716,0.20161537154944537,0.2569888675642926,-0.05537349601484726
16,circle,0.35,34,0,sscrn_circle_tr0.35_d34_rep0_q16,sscrn_circle_tr0.35_d34_rep0,0.6642,0.46227642833611043,0.94,1.1407703150778252,0.0,0.0,0.0,0.0,0.19683285100924436,0.013261180783274056,0.23200379302457982,0.5092411794657833,0.6764915045401332,-0.1672503250743499
16,circle,0.35,34,1,sscrn_circle_tr0.35_d34_rep1_q16,sscrn_circle_tr0.35_d34_rep1,0.7095999999999999,0.5362609502652576,0.99,1.3362696594313237,0.0,0.0,0.0,0.0,0.2068640769151531,-0.021070842955227,0.3497149060303286,0.5015582936757188,1.0161122242567908,-0.514553930581072
16,circle,0.35,34,2,sscrn_circle_tr0.35_d34_rep2_q16,sscrn_circle_tr0.35_d34_rep2,0.7212000000000001,0.5476712246471572,0.99,1.342758126407753,0.0,0.0,0.0,0.0,0.21557515493123652,-0.003883286228670965,0.21496873715663514,0.52967363297408,0.6716129517357717,-0.14193931876169175
16,circle,0.35,34,3,sscrn_circle_tr0.35_d34_rep3_q16,sscrn_circle_tr0.35_d34_rep3,0.7051999999999999,0.5005901694547856,0.99,1.2349443067234622,0.0,0.0,0.0,0.0,0.1991210565432745,-0.017977548600756114,0.41552967090572823,0.5111237385143602,1.06564000191355,-0.5545162633991897
16,circle,0.35,34,4,sscrn_circle_tr0.35_d34_rep4_q16,sscrn_circle_tr0.35_d34_rep4,0.7108,0.5619514771187588,0.99,1.3856872763277526,0.0,0.0,0.0,0.0,0.21403411236572,-0.025003620759942793,0.3589609117462003,0.5164961478597554,1.0629771122854188,-0.5464809644256634
16,circle,0.35,34,5,sscrn_circle_tr0.35_d34_rep5_q16,sscrn_circle_tr0.35_d34_rep5,0.7190000000000001,0.5189473882747957,0.99,1.2785359152655276,0.0,0.0,0.0,0.0,0.18718949007057417,0.00043141492427726727,0.19359604963723376,0.47432038360317064,0.6848408963209625,-0.21052051271779182
16,circle,0.35,34,6,sscrn_circle_tr0.35_d34_rep6_q16,sscrn_circle_tr0.35_d34_rep6,0.6998000000000001,0.5093537018473975,0.99,1.2614009176779852,0.0,0.0,0.0,0.0,0.20556762655488695,-0.03486589295578932,0.3869266163846788,0.49510273131356186,1.085309302187644,-0.5902065708740822
16,circle,0.35,34,7,sscrn_circle_tr0.35_d34_rep7_q16,sscrn_circle_tr0.35_d34_rep7,0.7442,0.5642907032643236,0.99,1.3798612679733895,0.0,0.0,0.0,0.0,0.21794133361317566,-0.003256006392071926,0.2247974483303742,0.5157547210129233,0.6895769097531195,-0.17382218874019617
16,lemniscate,0.25,12,0,sscrn_lemniscate_tr0.25_d12_rep0_q16,sscrn_lemniscate_tr0.25_d12_rep0,0.7354,0.23415874782221427,0.7,0.2563347644854472,0.1,0.0,0.1,0.1,0.05012549581009685,-0.002106323795346468,0.11053829293042078,0.36969593967375375,0.5808789239198812,-0.21118298424612741
16,lemniscate,0.25,12,1,sscrn_lemniscate_tr0.25_d12_rep1_q16,sscrn_lemniscate_tr0.25_d12_rep1,0.7278,0.18649094986142079,0.71,0.18828226626081332,0.08,0.0,0.08,0.08,0.04192070160421833,-0.005807919798536872,0.11706459717554066,0.3252802763851684,0.6088375733048282,-0.28355729691965986
16,lemniscate,0.25,12,2,sscrn_lemniscate_tr0.25_d12_rep2_q16,sscrn_lemniscate_tr0.25_d12_rep2,0.7302,0.1852530926793623,0.72,0.18113376555759803,0.07,0.0,0.07,0.06,0.03372627392488331,-0.0017842633693157008,0.11351553847285788,0.3288682666006927,0.6098613844104301,-0.28099311780973746
16,lemniscate,0.25,12,3,sscrn_lemniscate_tr0.25_d12_rep3_q16,sscrn_lemniscate_tr0.25_d12_rep3,0.7272,0.18653114050756048,0.72,0.1898046756105876,0.07,0.0,0.07,0.07,0.034646814839799096,-0.028187179954452003,0.11416540042317735,0.3161194601415374,0.680593143397839,-0.36447368325630164
16,lemniscate,0.25,12,4,sscrn_lemniscate_tr0.25_d12_rep4_q16,sscrn_lemniscate_tr0.25_d12_rep4,0.726,0.231602481792938,0.7,0.2563053333588211,0.09,0.0,0.09,0.07,0.05135497486091796,-0.0023218693958719856,0.11442541375755076,0.35572635446713735,0.5818840502869636,-0.2261576958198262
16,lemniscate,0.25,12,5,sscrn_lemniscate_tr0.25_d12_rep5_q16,sscrn_lemniscate_tr0.25_d12_rep5,0.8556,1.9182553129992552,0.86,2.1412182963281743,0.33,0.0,0.33,0.33,0.16007144516247315,0.014707997850526289,0.2045262386124639,1.0415018670270009,0.6123742175188858,0.4291276495081151
16,lemniscate,0.25,12,6,sscrn_lemniscate_tr0.25_d12_rep6_q16,sscrn_lemniscate_tr0.25_d12_rep6,0.7134,0.19493060523909378,0.68,0.22267527119669148,0.07,0.0,0.07,0.07,0.04144729232620475,-0.003738890141942606,0.1058698568297425,0.3522186531819442,0.5853477299486035,-0.23312907676665934
16,lemniscate,0.25,12,7,sscrn_lemniscate_tr0.25_d12_rep7_q16,sscrn_lemniscate_tr0.25_d12_rep7,0.7916,0.998486980396386,0.78,1.1155383923044984,0.21,0.0,0.21,0.21,0.13910346558838182,0.005596948001073258,0.18156416180522447,0.76283703645168,0.5966477148712969,0.16618932158038313
16,lemniscate,0.25,34,0,sscrn_lemniscate_tr0.25_d34_rep0_q16,sscrn_lemniscate_tr0.25_d34_rep0,0.7276,0.1747988720366382,0.71,0.21007807053184602,0.12,0.0,0.12,0.11,0.32367740892156516,0.016055051108972238,0.5314365619785101,1.2805782459659936,1.599091178157429,-0.3185129321914355
16,lemniscate,0.25,34,1,sscrn_lemniscate_tr0.25_d34_rep1_q16,sscrn_lemniscate_tr0.25_d34_rep1,0.7306,0.15041857938159667,0.72,0.15730347847518966,0.11,0.0,0.11,0.11,0.2969258853729811,0.011230197785568165,0.5878906618100332,1.2971722595098738,1.6254881434639483,-0.3283158839540745
16,lemniscate,0.25,34,2,sscrn_lemniscate_tr0.25_d34_rep2_q16,sscrn_lemniscate_tr0.25_d34_rep2,0.7288,0.15971838888257828,0.67,0.18231115800027506,0.11,0.0,0.11,0.1,0.2866845268612178,0.0045864534184074345,0.5122476671314576,1.2987486357872071,1.6177608222724513,-0.3190121864852442
16,lemniscate,0.25,34,3,sscrn_lemniscate_tr0.25_d34_rep3_q16,sscrn_lemniscate_tr0.25_d34_rep3,0.7478,0.14922074579482794,0.74,0.15167738712174864,0.13,0.0,0.13,0.12,0.2896912434858176,0.0029375874391410987,0.5352312126893952,1.2834940337764207,1.615075924434382,-0.3315818906579613
16,lemniscate,0.25,34,4,sscrn_lemniscate_tr0.25_d34_rep4_q16,sscrn_lemniscate_tr0.25_d34_rep4,0.736,0.15318897029835998,0.69,0.16574261550535124,0.12,0.0,0.12,0.12,0.3049456127822071,0.011600092558946952,0.550042915265473,1.2955083009041886,1.5931746663330304,-0.29766636542884184
16,lemniscate,0.25,34,5,sscrn_lemniscate_tr0.25_d34_rep5_q16,sscrn_lemniscate_tr0.25_d34_rep5,0.7140000000000001,0.2024381484695678,0.67,0.24641484000394182,0.12,0.0,0.12,0.12,0.36215267440942206,0.0158275420963443,0.6355752665486673,1.2921613354653598,1.6278301246523166,-0.33566878918695675
16,lemniscate,0.25,34,6,sscrn_lemniscate_tr0.25_d34_rep6_q16,sscrn_lemniscate_tr0.25_d34_rep6,0.6934,0.20781450053867861,0.67,0.21926633930072648,0.11,0.0,0.11,0.11,0.3753925691179696,0.019251768854527656,0.6162360366000196,1.299752216085108,1.612294686284425,-0.3125424701993169
16,lemniscate,0.25,34,7,sscrn_lemniscate_tr0.25_d34_rep7_q16,sscrn_lemniscate_tr0.25_d34_rep7,0.7120000000000001,0.2463080289058132,0.7,0.2869200079480283,0.1,0.0,0.1,0.1,0.403386407624648,-0.015334004553626407,0.6185777928900777,1.3075376009374842,1.6303577630364523,-0.32282016209896813
16,lemniscate,0.35,12,0,sscrn_lemniscate_tr0.35_d12_rep0_q16,sscrn_lemniscate_tr0.35_d12_rep0,0.838,1.9708497579698834,0.78,2.2185317366099704,0.45,0.0,0.45,0.45,0.128946619879797,0.010666103950277062,0.18785144271508983,1.0311536572451847,0.6168517421142042,0.41430191513098047
16,lemniscate,0.35,12,1,sscrn_lemniscate_tr0.35_d12_rep1_q16,sscrn_lemniscate_tr0.35_d12_rep1,0.7202,0.6193408732227088,0.64,0.8029810044815164,0.21,0.0,0.21,0.19,0.07011925784647581,0.00466753837605345,0.1408818156196399,0.4860453151875147,0.6230195577081633,-0.1369742425206486
16,lemniscate,0.35,12,2,sscrn_lemniscate_tr0.35_d12_rep2_q16,sscrn_lemniscate_tr0.35_d12_rep2,0.7609999999999999,1.0416290947661202,0.68,1.2222665891237134,0.28,0.0,0.28,0.27,0.09232687255168182,-0.0030940563655323062,0.2019176433570503,0.736858017987406,0.9698949388340364,-0.2330369208466304
16,lemniscate,0.35,12,3,sscrn_lemniscate_tr0.35_d12_rep3_q16,sscrn_lemniscate_tr0.35_d12_rep3,0.7837999999999999,1.0458776869290585,0.76,1.2842050684056412,0.19,0.0,0.19,0.18,0.1426997599868564,0.008062324354311716,0.19794511468034787,0.7092809312372441,0.6153581219308708,0.09392280930637331
16,lemniscate,0.35,12,4,sscrn_lemniscate_tr0.35_d12_rep4_q16,sscrn_lemniscate_tr0.35_d12_rep4,0.9328,2.893621718290904,0.94,3.209907733709701,0.41,0.0,0.41,0.41,0.3885206041297001,-0.0068806836767336494,0.5601044591884373,1.2080995516335353,0.9613379189419917,0.2467616326915436
16,lemniscate,0.35,12,5,sscrn_lemniscate_tr0.35_d12_rep5_q16,sscrn_lemniscate_tr0.35_d12_rep5,0.9181999999999999,2.891143342996911,0.89,3.197960231934335,0.41,0.0,0.41,0.41,0.3377524521471789,0.006717741909117171,0.3602333118727732,1.2530657995702423,0.5824912323949653,0.6705745671752771
16,lemniscate,0.35,12,6,sscrn_lemniscate_tr0.35_d12_rep6_q16,sscrn_lemniscate_tr0.35_d12_rep6,0.6596,0.23349398150038123,0.53,0.3146845424622502,0.07,0.0,0.07,0.06,0.04166346163674587,-0.002455390668622471,0.11504956178557331,0.22786357980096072,0.580705797577439,-0.3528422177764783
16,lemniscate,0.35,12,7,sscrn_lemniscate_tr0.35_d12_rep7_q16,sscrn_lemniscate_tr0.35_d12_rep7,0.6681999999999999,0.22426394011833534,0.53,0.2865482314799732,0.08,0.0,0.08,0.05,0.03887870060134763,-0.003854286788085065,0.10882163275866696,0.22439560448341042,0.5820434226627659,-0.3576478181793554
16,lemniscate,0.35,34,0,sscrn_lemniscate_tr0.35_d34_rep0_q16,sscrn_lemniscate_tr0.35_d34_rep0,0.7376,0.4919860496907094,0.82,0.8957336398898438,0.11,0.0,0.11,0.11,0.4175439971816288,0.009489603359298689,0.5329157300916163,1.0848539796092558,1.605345056900923,-0.5204910772916673
16,lemniscate,0.35,34,1,sscrn_lemniscate_tr0.35_d34_rep1_q16,sscrn_lemniscate_tr0.35_d34_rep1,0.7602,0.46730911377577206,0.87,0.9744499090804123,0.1,0.0,0.1,0.1,0.40429520147340764,0.008084816680840696,0.540455644212638,1.0270925705564686,1.608697666482172,-0.5816050959257033
16,lemniscate,0.35,34,2,sscrn_lemniscate_tr0.35_d34_rep2_q16,sscrn_lemniscate_tr0.35_d34_rep2,0.7402,0.47232915137912523,0.91,1.0175241589065869,0.1,0.0,0.1,0.1,0.43253371418873787,-0.003095441458523293,0.5570163546546427,1.0282892932057757,1.6056558419589457,-0.5773665487531701
16,lemniscate,0.35,34,3,sscrn_lemniscate_tr0.35_d34_rep3_q16,sscrn_lemniscate_tr0.35_d34_rep3,0.7559999999999999,0.5057624960718182,0.87,1.0094000386961144,0.09,0.0,0.09,0.09,0.40056654147868953,0.004408951725771163,0.5164342487153085,1.031296083283245,1.6065767166966656,-0.5752806334134206
16,lemniscate,0.35,34,4,sscrn_lemniscate_tr0.35_d34_rep4_q16,sscrn_lemniscate_tr0.35_d34_rep4,0.7807999999999999,0.43344807823907133,0.86,0.8947111132298663,0.11,0.0,0.11,0.11,0.36094324090073027,-0.007429071439400726,0.5156526354792724,0.9965915079640387,1.6145751514075097,-0.617983643443471
16,lemniscate,0.35,34,5,sscrn_lemniscate_tr0.35_d34_rep5_q16,sscrn_lemniscate_tr0.35_d34_rep5,0.7678,0.5741577081546249,0.87,1.1160486567095327,0.1,0.0,0.1,0.1,0.3847952246270865,0.0007213177484969537,0.5555879550465727,1.0259696399987963,1.6128497112033662,-0.5868800712045699
16,lemniscate,0.35,34,6,sscrn_lemniscate_tr0.35_d34_rep6_q16,sscrn_lemniscate_tr0.35_d34_rep6,0.7678,0.45650682022918454,0.93,0.9747949259875095,0.11,0.0,0.11,0.11,0.42191411739317275,-0.033489825545307994,0.5487285473672371,1.0179892134702362,1.6312898384629502,-0.613300624992714
16,lemniscate,0.35,34,7,sscrn_lemniscate_tr0.35_d34_rep7_q16,sscrn_lemniscate_tr0.35_d34_rep7,0.7637999999999999,0.510649260336044,0.83,0.9784923039355472,0.1,0.0,0.1,0.1,0.3518248575826563,0.003608397812222911,0.5136370736634215,0.9874281258606015,1.5979086377356906,-0.6104805118750891
16,square,0.25,12,0,sscrn_square_tr0.25_d12_rep0_q16,sscrn_square_tr0.25_d12_rep0,0.2554,0.1412397578347503,0.22,0.14726231354826672,0.07,0.0,0.0,0.07,0.07223827183007846,-0.0006277106580515298,0.1577687597573485,0.3373392117090724,0.5072429986265539,-0.16990378691748148
16,square,0.25,12,1,sscrn_square_tr0.25_d12_rep1_q16,sscrn_square_tr0.25_d12_rep1,0.3126,0.1461014511037954,0.3,0.16377704337295565,0.07,0.0,0.0,0.07,0.0828482656999701,-0.0004388143980292303,0.15631946142658545,0.3650479944315303,0.49601387556749793,-0.13096588113596763
16,square,0.25,12,2,sscrn_square_tr0.25_d12_rep2_q16,sscrn_square_tr0.25_d12_rep2,0.2466,0.14558234745910956,0.22,0.1593699663606221,0.07,0.0,0.0,0.07,0.06441592334369435,-0.0006212633563848054,0.15690523665916212,0.3172402265157597,0.5218787993078371,-0.20463857279207737
16,square,0.25,12,3,sscrn_square_tr0.25_d12_rep3_q16,sscrn_square_tr0.25_d12_rep3,0.32020000000000004,0.15169369258821055,0.34,0.18185580444584928,0.07,0.0,0.0,0.07,0.08269066094329106,-1.900182623654156e-05,0.1521237335749223,0.35396167268901535,0.5318500647775491,-0.1778883920885338
16,square,0.25,12,4,sscrn_square_tr0.25_d12_rep4_q16,sscrn_square_tr0.25_d12_rep4,0.2906,0.1472466617149046,0.27,0.16252802894443985,0.07,0.0,0.0,0.07,0.07806770068304177,-0.0009859370714858106,0.1758606962750023,0.35155007756592394,0.532506780661125,-0.18095670309520107
16,square,0.25,12,5,sscrn_square_tr0.25_d12_rep5_q16,sscrn_square_tr0.25_d12_rep5,0.2432,0.14415339979082362,0.22,0.15936996636062212,0.07,0.0,0.0,0.07,0.06530236280995402,-0.000949424465821072,0.1566640149630883,0.3227894846218697,0.5223199561068038,-0.19953047148493414
16,square,0.25,12,6,sscrn_square_tr0.25_d12_rep6_q16,sscrn_square_tr0.25_d12_rep6,0.31620000000000004,0.13778298296410693,0.27,0.14722069164983625,0.07,0.0,0.0,0.07,0.06803819675332552,-0.0005907323046836837,0.15695531033503451,0.33192176603153206,0.5103900102098927,-0.17846824417836066
16,square,0.25,12,7,sscrn_square_tr0.25_d12_rep7_q16,sscrn_square_tr0.25_d12_rep7,0.3206,0.1449882555450016,0.3,0.16377704337295565,0.07,0.0,0.0,0.07,0.07791188349856927,-2.652777247633103e-05,0.1299547443331301,0.35183960909532136,0.5039970720252482,-0.15215746292992688
16,square,0.25,34,0,sscrn_square_tr0.25_d34_rep0_q16,sscrn_square_tr0.25_d34_rep0,0.6766,0.28610900979846565,0.64,0.31258772119989986,0.05,0.0,0.0,0.05,0.7059991207466157,-0.032033551628817436,0.7584646437816983,1.3004157054824284,1.429697569586352,-0.12928186410392373
16,square,0.25,34,1,sscrn_square_tr0.25_d34_rep1_q16,sscrn_square_tr0.25_d34_rep1,0.6678000000000001,0.2613275630711227,0.64,0.2733315676843292,0.02,0.0,0.0,0.02,0.7077886469389397,-0.020538285694300565,0.7400904754963301,1.2753971434189404,1.426701590693884,-0.15130444727494363
16,square,0.25,34,2,sscrn_square_tr0.25_d34_rep2_q16,sscrn_square_tr0.25_d34_rep2,0.6531999999999999,0.26775735929369954,0.62,0.2986004513588686,0.02,0.0,0.0,0.02,0.6806221021833243,-0.016871407374013183,0.7533182758026183,1.2689261932132085,1.4432748299748621,-0.17434863676165357
16,square,0.25,34,3,sscrn_square_tr0.25_d34_rep3_q16,sscrn_square_tr0.25_d34_rep3,0.667,0.25870776830188985,0.64,0.3006280286527293,0.02,0.0,0.0,0.02,0.6796226074054443,-0.020717462958449458,0.7396047217823728,1.2958589116480097,1.469556221006786,-0.17369730935877636
16,square,0.25,34,4,sscrn_square_tr0.25_d34_rep4_q16,sscrn_square_tr0.25_d34_rep4,0.684,0.2646319014671639,0.68,0.28504039091935246,0.02,0.0,0.0,0.02,0.6974623948980797,-0.004792062970478367,0.7617786503354368,1.277389005430745,1.413119924464639,-0.135730919033894
16,square,0.25,34,5,sscrn_square_tr0.25_d34_rep5_q16,sscrn_square_tr0.25_d34_rep5,0.634,0.2336139705643857,0.56,0.2698232029391246,0.02,0.0,0.0,0.02,0.7166628086961523,0.001286285016212922,0.6746325517711355,1.332473436684905,1.42597926223773,-0.09350582555282516
16,square,0.25,34,6,sscrn_square_tr0.25_d34_rep6_q16,sscrn_square_tr0.25_d34_rep6,0.6514,0.2634838283966948,0.62,0.29426499633237374,0.02,0.0,0.0,0.02,0.7043717093005671,-0.025216278329794884,0.7829697686148063,1.3126891542682055,1.4266545577207557,-0.11396540345255013
16,square,0.25,34,7,sscrn_square_tr0.25_d34_rep7_q16,sscrn_square_tr0.25_d34_rep7,0.6712,0.2665614372882275,0.65,0.28250764568140524,0.02,0.0,0.0,0.02,0.6848166955177982,-0.018997242254767267,0.7627544423376672,1.26469270909363,1.4326064410609318,-0.16791373196730186
16,square,0.35,12,0,sscrn_square_tr0.35_d12_rep0_q16,sscrn_square_tr0.35_d12_rep0,0.36,0.21096230381615477,0.55,0.37205579369485564,0.06,0.0,0.0,0.06,0.034641983010683275,-0.00044599898729182774,0.14371783011790137,0.21979031111092687,0.5330991603424361,-0.31330884923150926
16,square,0.35,12,1,sscrn_square_tr0.35_d12_rep1_q16,sscrn_square_tr0.35_d12_rep1,0.4236,0.22409239640158357,0.66,0.41367925615709483,0.05,0.0,0.0,0.05,0.0529580196427717,-0.0002112283889052272,0.11324574337005179,0.2577793168626431,0.49797607891363804,-0.24019676205099494
16,square,0.35,12,2,sscrn_square_tr0.35_d12_rep2_q16,sscrn_square_tr0.35_d12_rep2,0.4242,0.246864009816535,0.7,0.46644165744194666,0.05,0.0,0.0,0.05,0.04193413205406301,-0.00023118183461144862,0.13539070849487939,0.23404431840047574,0.5479805919722822,-0.3139362735718065
16,square,0.35,12,3,sscrn_square_tr0.35_d12_rep3_q16,sscrn_square_tr0.35_d12_rep3,0.2724,0.16734002040861068,0.28,0.22486533780369988,0.06,0.0,0.0,0.06,0.0416898373004517,-0.0006985305780740387,0.14039523631838038,0.2666756859697151,0.5211724593724482,-0.2544967734027331
16,square,0.35,12,4,sscrn_square_tr0.35_d12_rep4_q16,sscrn_square_tr0.35_d12_rep4,0.4208,0.24695888705027522,0.7,0.46425921436538625,0.06,0.0,0.0,0.06,0.03802593977039386,-0.0002802351200896777,0.13075537691370573,0.2400100105087177,0.5200334249929129,-0.2800234144841952
16,square,0.35,12,5,sscrn_square_tr0.35_d12_rep5_q16,sscrn_square_tr0.35_d12_rep5,0.4036,0.25034199469951235,0.64,0.45838410963429543,0.07,0.0,0.0,0.07,0.043120426637754394,-0.0003833060766795204,0.12665703524627397,0.22930834198701497,0.5127459725693387,-0.28343763058232374
16,square,0.35,12,6,sscrn_square_tr0.35_d12_rep6_q16,sscrn_square_tr0.35_d12_rep6,0.3184,0.19965111549449888,0.41,0.32051240675111126,0.06,0.0,0.0,0.06,0.03581924134842982,-0.0008252648924765656,0.1347123889751208,0.2449980036233271,0.5137780147059147,-0.26878001108258753
16,square,0.35,12,7,sscrn_square_tr0.35_d12_rep7_q16,sscrn_square_tr0.35_d12_rep7,0.37420000000000003,0.24526022414922088,0.6,0.4492721791447611,0.07,0.0,0.0,0.07,0.03864958343091781,-0.00027273989840914166,0.12707003195228633,0.24197491569418272,0.5034668628163881,-0.26149194712220536
16,square,0.35,34,0,sscrn_square_tr0.35_d34_rep0_q16,sscrn_square_tr0.35_d34_rep0,0.6616,0.3871943606039383,0.8,0.6976599283999674,0.1,0.0,0.0,0.1,0.4561106368056989,-0.0025688339609382686,0.8158002293924795,0.9964554983604812,1.417451815092734,-0.4209963167322528
16,square,0.35,34,1,sscrn_square_tr0.35_d34_rep1_q16,sscrn_square_tr0.35_d34_rep1,0.6734,0.4275532504484637,0.81,0.8284960411746958,0.1,0.0,0.0,0.1,0.4409927897591266,-0.01865161958544131,0.8520222622539039,0.9808204431615954,1.4021826573022322,-0.4213622141406368
16,square,0.35,34,2,sscrn_square_tr0.35_d34_rep2_q16,sscrn_square_tr0.35_d34_rep2,0.7432,0.5077121203794203,0.92,1.0467986653283903,0.12,0.0,0.0,0.12,0.40526673281533476,-0.03099915168565831,0.7944550295999572,0.9239873217559942,1.4247744285070083,-0.5007871067510141
